Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, Net Income to Stockholder's Equity, Current Ratio, Quick Ratio, Debt ratio %, Interest Coverage Ratio (Interest expense to EBIT)
0,0.524545410227661,0.577518534670737,0.842486476512142,0.010545988936072,0.0078435458092271,0.144995011639508,0.56521052972922
0,0.498123141422513,0.519515918011339,0.839581768326188,0.0141347452894063,0.0079807907052765,0.094053269643559,0.564648555174549
0,0.562716326232145,0.606846925425207,0.842786101415975,0.0126183693654622,0.0090775021927991,0.084923058318469,0.565158395757604
0,0.542144006239945,0.597252507631923,0.842800876571052,0.0106795298610613,0.0060125741278398,0.10681137950842,0.56535517491009
0,0.582313654755521,0.630941997383341,0.843592063982331,0.0078795385973834,0.0047174813814821,0.0809021374368897,0.565181165885062
0,0.580168673524107,0.629960750109028,0.843531528030414,0.0109540999872075,0.007564689134072,0.0924811802763249,0.565193126410087
0,0.515234241700385,0.564653292629743,0.841581958193717,0.0075400700777844,0.0037798492052896,0.154367082867249,0.565628770307598
0,0.561156339882026,0.615678150894025,0.843489870644547,0.0064586381945766,0.004635758284289,0.117150890346767,0.565237143568281
1,0.475795836786428,0.497056258177061,0.83684689014109,0.0074514588098009,0.0022389633269161,0.188227469238444,0.563980054276387
1,0.433871203626968,0.443741822939381,0.822486352356759,0.001297343846041,0.0010068784646538,0.244731988995374,0.5642891478886
0,0.487836981426413,0.549552987352813,0.840962383300704,0.0070321153444139,0.0029208209241073,0.149439187350727,0.565482873482663
0,0.488031979720177,0.550534234627126,0.840852343528538,0.008787492082708,0.0056844340581943,0.12020437161774,0.565982746610491
0,0.45965972797738,0.495965983427824,0.83696367016334,0.0032405515115397,0.0014791256751513,0.186111195090244,0.563719832159999
0,0.506264320187198,0.561655037069342,0.841099349113523,0.0097828087899881,0.006500417349252,0.0659975209359978,0.565230517018467
0,0.487349485692,0.530473179241169,0.839776986244626,0.0039088801595002,0.002601414620574,0.161501949995465,0.639409972514147
0,0.488080729293619,0.551351940689054,0.841034480601535,0.0067800100467705,0.0021310389313862,0.141790367929377,0.565760862798377
0,0.452201043240872,0.512647187091147,0.839092234891584,0.0090121403677367,0.0057599187510215,0.132811319043444,0.564640123967431
0,0.423487544483986,0.456498037505451,0.833118480217256,0.0037222972783236,0.0031984299183891,0.191311182997249,0.564729001584921
0,0.0,0.0069232446576537,0.770902275954774,0.0068186994736365,0.00696892151713,0.183299573721922,0.565152337705402
0,0.506605567201287,0.568033144352377,0.841308621750039,0.0212124143138399,0.0182267460358059,0.0594068385887475,0.565158395757604
0,0.541071515624238,0.593709114696904,0.843423278552643,0.0094289877410678,0.0042552156179701,0.161471717507634,0.565479359104932
0,0.505971822746551,0.544755778456171,0.840696955992435,0.0076498981282429,0.0040343761034177,0.141790367929377,0.565815377503332
0,0.523570418758836,0.543392935019625,0.840641142037913,0.0072349228239537,0.00590464973231,0.166429845511987,0.566344855926694
0,0.523862916199483,0.547263410379416,0.840790370025115,0.0063793872718025,0.0041996938191137,0.143090364906128,0.566058280005881
0,0.518549212694389,0.541103358046228,0.840465773529694,0.0049628550300935,0.0023699698185996,0.179943767572634,0.567375854585621
0,0.496806902939599,0.557621020497165,0.840949912265012,0.0171918340348392,0.0116396148658681,0.0547812679505396,0.565158395757604
0,0.478574562472578,0.545246402093328,0.84051909374752,0.0095500482057778,0.0041547773076793,0.1598996281404,0.568643566266701
0,0.502461853458782,0.542847797645007,0.840618755301654,0.0051937435452619,0.0023980426382461,0.214378571212625,0.568311557619924
0,0.482669526641642,0.539522459659834,0.84031217994861,0.0106938823903826,0.0073195198424927,0.156332194576292,0.567250389395443
0,0.541071515624238,0.5930004361099,0.842748897655349,0.0133671969822247,0.0053775045633927,0.124557849865465,0.565351083161342
0,0.488470725881148,0.559365460095944,0.840982161468445,0.0279749517162193,0.0269436684562569,0.0461650089185839,0.565231465137624
0,0.475698337639546,0.527474923680768,0.839698566151707,0.0182857463783264,0.00861835563147,0.127732261087765,0.55864927821777
0,0.545263978940184,0.596652856519843,0.842935676559576,0.0106814019301032,0.005742451218797,0.138011306950449,0.565234864468445
0,0.478379564178813,0.519897514173572,0.837861307996022,0.0060261902458962,0.0033338032931289,0.22913202527436,0.558148964281702
0,0.480963291571199,0.543610989969472,0.840426342699175,0.0060436628902873,0.0037255750873064,0.128639235722708,0.567193315279704
0,0.387071613123385,0.608155255124291,0.843660145932951,0.013082018464841,0.0111255703461192,0.109592768388911,0.565407249493879
0,0.462682201530737,0.523440907108591,0.839357593133165,0.0087338261035067,0.0061947355353237,0.150225232034344,0.558350164955188
0,0.559693852678789,0.606301788050589,0.843209017575356,0.0119862340523118,0.0045883464111083,0.114581128881096,0.565234487255468
0,0.508214303124848,0.54977104230266,0.840704671864609,0.0141278810362526,0.0103501366834397,0.0499138374096804,0.565390596912265
0,0.516501730609857,0.576210204971653,0.84197006631563,0.0087481786328279,0.008516669640306,0.105692777458657,0.565205319099896
0,0.534149076195583,0.550425207152202,0.840802249789393,0.0066626937201444,0.0035721103399057,0.0977718656468241,0.565761418356235
0,0.45449227319261,0.518752725686873,0.83946805969865,0.0083350753975806,0.0044972657073664,0.136802007437192,0.564771891553483
0,0.493881928533125,0.53761447884867,0.840066965466593,0.0073378866212585,0.0023980426382461,0.176980983765154,0.570949868861247
0,0.434553697655145,0.487189271696467,0.83839873910491,0.0136654799829018,0.008234693762968,0.0653324062037065,0.56508161010845
0,0.518939209281919,0.563290449193197,0.841137338805421,0.0108417758446932,0.0057418273783604,0.0757928469933791,0.565601419497142
0,0.552088919221957,0.605266027038814,0.842806532762287,0.0085541074754837,0.0077811617655682,0.0958369864256129,0.565201457933734
0,0.542192755813387,0.55658525948539,0.841178095648715,0.0082252473471221,0.0044648260046638,0.130967137285727,0.565551972943129
0,0.52254667771657,0.573320976886175,0.841559797019439,0.0143075996642756,0.0106071589433141,0.0670254255222662,0.565278775337242
0,0.511529274118851,0.554186655037069,0.841082565996665,0.0079419408987803,0.0040368714651641,0.163799619070653,0.566189317085377
0,0.474479598303515,0.535979066724815,0.840082462572902,0.0047943688163219,0.0022564308591405,0.175711219276234,0.568894148372167
0,0.495198167016039,0.547263410379416,0.840585290992021,0.0135968374513652,0.0079296357894763,0.113069504489524,0.566635947771268
0,0.503241846633842,0.54235717400785,0.840352611672748,0.0023893841204863,0.001406760184507,0.140883393294434,0.56901153301349
0,0.532589089845464,0.5805713039686,0.843085641419825,0.0071388232798025,0.0040874025405277,0.181878646793845,0.565591863065543
0,0.566226295519914,0.602812908853031,0.842316933701099,0.0163225699763807,0.0140526296745924,0.0445022220878556,0.565158395757604
0,0.409301418612587,0.460586567815089,0.834784473363903,0.0055949903432438,0.003468552827432,0.161532182483297,0.564325027145805
0,0.515867986155121,0.566724814653293,0.841331305187849,0.0113010567829742,0.0052833046574679,0.0884300269069142,0.565454541508305
0,0.56647004338712,0.600359790667248,0.842847983227416,0.0122876371680588,0.0068691070472758,0.10427185053058,0.56526092283027
0,0.488958221615561,0.543065852594854,0.840872283983882,0.0039475695863663,0.0040474767525861,0.244490129092723,0.567160250202326
0,0.518549212694389,0.570159180113389,0.841564260553353,0.0099469268426619,0.0075216441439474,0.121655531033649,0.56583460018312
0,0.488031979720177,0.550261665939817,0.841158008312724,0.011483895526067,0.0071772842229505,0.131843879432839,0.565315227919272
0,0.484034514697996,0.537723506323594,0.840331018100799,0.0163225699763807,0.0090899790015309,0.0826858542189437,0.565285860411874
0,0.481597036025935,0.52812908853031,0.839642502289858,0.0093229038286932,0.0035702388185959,0.15693684433292,0.58899435902328
0,0.489591966070297,0.544973833406018,0.840737868816477,0.012062364860016,0.0050562267385497,0.174471687275146,0.566546738466766
0,0.474723346170721,0.508177060619276,0.839157385418528,0.0092998149771763,0.0037280704490528,0.0766091241648275,0.564796542354262
0,0.506605567201287,0.567106410815525,0.84182255154393,0.0104642419212421,0.0070743505509134,0.14015781358648,0.565473598964365
0,0.497586896114659,0.557566506759703,0.841217130176404,0.0096361633817055,0.0048603408414609,0.14632524110409,0.566059247227299
0,0.524204163213572,0.569341474051461,0.841456004136571,0.0082988820627704,0.0056108208866768,0.0945369894488617,0.5653803192607
0,0.443523619168332,0.485008722197994,0.837937602899028,0.0109360033198024,0.008104311111721,0.103878828188772,0.56490655482772
0,0.450348559450105,0.49258613170519,0.838335552876898,0.0057859413855183,0.0049033858315855,0.0958974514012758,0.564572800044784
0,0.452981036415931,0.51362843436546,0.83948294709812,0.0145784256523381,0.0102378454048537,0.0308371375880521,0.564938305406481
0,0.491834446448594,0.550261665939817,0.841094335868757,0.0073859363933341,0.005051236015057,0.143725247150588,0.565538676509435
0,0.436503680592795,0.467237243785434,0.837558979494494,0.0098988770705863,0.0081479799422822,0.0824439943162923,0.564750520738481
0,0.56130258860235,0.603739642389882,0.842547414456291,0.0140673508038976,0.0086445569298067,0.0724975058197539,0.565235622844854
0,0.514113001511237,0.572884866986481,0.842292089702057,0.0108168149241344,0.0080469177915549,0.160413580433534,0.565267410045941
0,0.495295666162921,0.547426951591801,0.840733228572988,0.0083032502238682,0.0058809437957197,0.137769447047798,0.565931872022606
0,0.474235850436309,0.534779764500654,0.840075200294507,0.0053210442401115,0.0030162685109053,0.149348489887233,0.568922120079184
0,0.446009847413835,0.465601831661579,0.818411631329786,0.0029840780527985,0.0020006562801392,0.267829609698582,0.564164126862533
0,0.559206356944377,0.575665067597034,0.841920815651694,0.0088804715117893,0.0059776390633909,0.112283459805907,0.565323155181422
0,0.481353288158729,0.540340165721762,0.840335502216527,0.0051182367605717,0.00186153986278,0.143815944614082,0.567034486163288
0,0.512699263881441,0.572775839511557,0.841435306667403,0.0131481649043217,0.0091654636943581,0.0627324122502041,0.565162978209236
0,0.510261785209379,0.561709550806803,0.84153501839706,0.0101871757030399,0.0064817021361544,0.122653203132086,0.565236553595111
0,0.482767025788524,0.539467945922372,0.840376946786437,0.013761579527053,0.0078516557349027,0.0677812377180518,0.565158395757604
0,0.539755277141325,0.584387265590929,0.842232473022164,0.0099706397171927,0.0045783649641229,0.108746258729631,0.565427749163121
0,0.547408960171598,0.592564326210205,0.842145450892364,0.0107163472188854,0.0062845685581924,0.0656649635698522,0.565189524482424
0,0.533174084726759,0.590002180549498,0.842133999156312,0.0107793735432963,0.0070144618690009,0.0840463161713577,0.565252004145129
0,0.509384292887437,0.56279982555604,0.841610929081701,0.0068617570616004,0.002912087157995,0.164283338875956,0.566024464342149
0,0.364208063179447,0.415340165721762,0.829625940720057,0.0039120002745701,0.0021154429204715,0.209964627989237,0.565087654097235
1,0.477599571003754,0.548462712603576,0.840292035527488,0.0037279134854493,0.0024448306709903,0.168243794781873,0.569192796912151
0,0.448934821820309,0.5124291321413,0.838298037169477,0.0051669105556612,0.0027617416127772,0.179641442694319,0.562154830411553
0,0.496319407205187,0.595998691670301,0.842271618485831,0.0094795336051993,0.0065160133601667,0.103878828188772,0.565732065521954
0,0.499146882464778,0.590274749236808,0.841949082274104,0.0093484887722659,0.0066320476813722,0.0721951809414397,0.565753506014105
0,0.486374494223176,0.53674225904928,0.840175510205187,0.0098589395976923,0.006179139524409,0.084348641049672,0.568076256673622
0,0.475795836786428,0.538650239860445,0.840095431776703,0.0092829663557992,0.005178499464121,0.122229948302446,0.5697864383806
0,0.484717008726174,0.550534234627126,0.840746051572402,0.0198027463252845,0.0144949325441336,0.0648184539105723,0.565177742791048
0,0.479110807780432,0.580080680331444,0.841592898956832,0.0239943089101126,0.0162129891064983,0.0621277624935756,0.565410426072478
0,0.493199434504948,0.555713039686001,0.84085329975962,0.0307100445864444,0.0232474138694701,0.0568370771230765,0.565312806109268
0,0.456686003997465,0.515863497601395,0.838913032035507,0.0060655036957763,0.0038771683133974,0.147232215739033,0.563289571376516
0,0.487398235265441,0.547917575228958,0.840541099881932,0.0095213431471352,0.0054280356387564,0.0835323638782235,0.566706734494027
0,0.516160483595768,0.568796336676842,0.841615431882776,0.0068617570616004,0.0056220500145354,0.129395047918493,0.565643476615167
0,0.480085799249257,0.545355429568251,0.840409128305104,0.0058084062140211,0.0027785853045651,0.134957825679475,0.569666836037767
0,0.500609369668015,0.555113388573921,0.840928599958252,0.01310073915526,0.0109777201626477,0.0987997702330925,0.565479233874517
1,0.39082533027836,0.489805931094636,0.836744299838917,0.0067968586681476,0.0026082768653764,0.153974060525441,0.562770576290373
0,0.454346024472286,0.514119058002617,0.838237142888177,0.0046427312239275,0.002640716568079,0.187290262115669,0.5616725350124
0,0.473748354701896,0.557075883122547,0.840913605827375,0.0141022960926799,0.0119496635628525,0.101460229162258,0.566393457753611
0,0.451518549212694,0.519733972961186,0.839448924550884,0.0086820321933472,0.0064573723591274,0.07029053420806,0.56164543328717
0,0.469507141812509,0.49378543392935,0.838559568928394,0.0118364685289594,0.0092496821532975,0.079995162801947,0.564792483856852
0,0.473602105981573,0.541321412996075,0.840207236498232,0.0082988820627704,0.0043344433534168,0.110560207999516,0.569111958645918
0,0.479744552235168,0.545682511993022,0.840565932796197,0.0189216258295606,0.015234183461491,0.0663905432778063,0.565178048880727
0,0.453517281723785,0.520878761447885,0.839626456251866,0.0202782518619287,0.0120600833201287,0.0655440336185265,0.564309630581973
0,0.49012821137815,0.550861317051897,0.8407270294629,0.0159188270863429,0.0134344038019332,0.0949300117906702,0.565567142950411
0,0.462877199824501,0.52872873964239,0.839512309393402,0.0049990483649037,0.0029276831689097,0.153369410768812,0.55375684833886
0,0.469165894798421,0.524531181857828,0.839596813441159,0.0089846833551221,0.0047867276699434,0.0888835142243855,0.557429978515044
0,0.505191829571491,0.57048626253816,0.841671511372102,0.0084299268957039,0.0074623793024715,0.127762493575596,0.565816137139452
0,0.483059523229172,0.544374182293938,0.840344632323951,0.0062233815183103,0.0035527712863714,0.148925235057593,0.569368405357287
0,0.502461853458782,0.556912341910161,0.841005642069317,0.0121441118748459,0.0096838750971631,0.105662544970826,0.565665577422764
1,0.433383707892556,0.48637156563454,0.832636483240212,0.0032767448463499,0.0013481191834677,0.236418054841733,0.563618819839729
0,0.476868327402135,0.53968600087222,0.840266063233399,0.0041666016642693,0.0026931191647525,0.164404268827282,0.568476486540411
0,0.361721834933944,0.394297863061492,0.831930248986574,0.0098839005182511,0.005474199831064,0.141488043051063,0.565028707607153
0,0.477502071856871,0.545137374618404,0.840468814007581,0.009445836362445,0.0048509832349121,0.0588324213199504,0.566081616469286
0,0.490079461804709,0.524749236807675,0.839752638032083,0.0346800790013136,0.0221806467229038,0.0425371103788131,0.564571718945469
0,0.489494466923414,0.553259921500218,0.840918533789924,0.0126121291353225,0.0064779590935348,0.118692747226169,0.5659303967546
0,0.49724564910057,0.558384212821631,0.840922371460275,0.0213060177659352,0.01699715653529,0.0490673277504006,0.565161585462395
0,0.513528006629942,0.573539031836023,0.841454109580585,0.0196841819526304,0.0122790513133713,0.0472836109683466,0.565177224172963
0,0.508165553551406,0.572121674662015,0.841580045040592,0.0187818446744316,0.0146041046205366,0.0765184267013332,0.565170305279439
0,0.501340613269634,0.531018316615787,0.839758749551851,0.0080804740078814,0.0044317624615246,0.152129878767724,0.568696126952907
0,0.491346950714181,0.549662014827737,0.840749183859881,0.0095644007350991,0.0056551135576746,0.136348520119721,0.566181571161181
0,0.475308341052016,0.534016572176188,0.840101035454909,0.0105397487059323,0.0091592252899922,0.167881004927896,0.567024074473407
0,0.48773948227953,0.539795028347143,0.840300896571798,0.0063344576147968,0.002481637256749,0.117755540103395,0.566993263941573
0,0.499341880758543,0.56279982555604,0.841827934438076,0.0074408504185634,0.0059732721803348,0.204401850228255,0.5666604590817
0,0.488275727587384,0.548626253815962,0.840642599142142,0.0200810605895145,0.0184089074432898,0.0621882274692384,0.565490197453977
1,0.480134548822698,0.548844308765809,0.840868097951627,0.0113428663249101,0.0087156747395778,0.185143755479638,0.56715566532197
0,0.479354555647638,0.546282163105102,0.840681301420547,0.0044037304095775,0.0030574419797201,0.156332194576292,0.566770682163763
0,0.410276410081412,0.467455298735281,0.833008201284409,0.0110726643598616,0.0046731887104843,0.211869274722617,0.564510751797912
0,0.474382099156632,0.544483209768862,0.840416949732582,0.0082527043597367,0.0046288960394866,0.0770323789944675,0.56633085029068
0,0.483937015551114,0.57937200174444,0.841568990166019,0.038026714425228,0.0183777154214604,0.0464673337968981,0.565276341922778
0,0.472237117925218,0.539631487134758,0.84021270904088,0.0114963759863464,0.0058048352624559,0.115336941076881,0.568054773593153
0,0.494320674694096,0.568523767989533,0.841242110544665,0.0189022811161276,0.0141343527717854,0.0435952474529129,0.565161245466327
0,0.506361819334081,0.59567160924553,0.841994474538862,0.0204055525567783,0.0117406770165954,0.045318499259304,0.565171444315395
0,0.504314337249549,0.563072394243349,0.841128001512635,0.0318669832543424,0.0236185989292403,0.0575324243431992,0.565186787895771
0,0.522010432408716,0.572121674662015,0.841953153195213,0.0108835853866291,0.0055297216299203,0.136046195241406,0.56574395383529
0,0.452591039828401,0.521369385085041,0.83918557093389,0.0075406941007984,0.0040318807416714,0.143664782174925,0.561930309167178
0,0.474187100862867,0.539904055822067,0.840347703880377,0.0076985719233325,0.0068098422057999,0.164827523656922,0.569014266914438
0,0.481597036025935,0.536197121674662,0.840116589631649,0.0071169824743136,0.0036226414152693,0.113311364392176,0.569936404536462
0,0.481109540291522,0.546336676842564,0.840637186742495,0.0121565923351253,0.0109571334282403,0.175106569519606,0.567737500998248
0,0.415248866572417,0.47127126035761,0.837727922977813,0.0151344301577842,0.0143751551803086,0.0716812286483055,0.564957923454204
0,0.508068054404524,0.562472743131269,0.841086572217372,0.0241022648915292,0.016816866649116,0.0459231490159325,0.565193390632003
0,0.51109052795788,0.574520279110336,0.841551855864608,0.0080611292944483,0.0036070454043546,0.0935997823260876,0.56616750124966
0,0.490761955832886,0.549389446140427,0.84056836023005,0.0067962346451337,0.0043456724812754,0.116818332980621,0.567282414742423
0,0.486520742943499,0.551515481901439,0.840663869212078,0.00854724322233,0.005072446589901,0.116243915711824,0.56720758192789
1,0.431823721542436,0.467618839947667,0.836191713884586,0.0032361833504419,0.0011297750306617,0.13399038606887,0.564058941975479
0,0.524399161507337,0.574302224160488,0.841347130824015,0.0221503209038349,0.0118130425072397,0.0333464340780603,0.565246435546177
0,0.447179837176425,0.469853903183602,0.836541832270497,0.0046065378891173,0.0021185621226545,0.121836925960637,0.563995703402248
0,0.485107005313703,0.543392935019625,0.840350931138227,0.0085316426469808,0.0053750092016464,0.119478791909786,0.567433858675636
0,0.469702140106274,0.532762756214566,0.839815325989078,0.0066108998099849,0.0040194039329396,0.113099736977356,0.572823098220807
1,0.433676205333203,0.490569123419102,0.838730260807416,0.107802471755158,0.107956835232512,0.0010883695619312,0.565026453172464
0,0.507336810802905,0.568251199302224,0.841123717555049,0.036190214695118,0.0286367714011581,0.0245185476312846,0.565190738178946
0,0.517330473358358,0.575610553859573,0.841548618359956,0.0072205702946324,0.0046313914012329,0.088702119297397,0.565579303895497
0,0.489786964364062,0.547317924116877,0.840598045483398,0.0072942050102807,0.004585851049362,0.109713698340236,0.565911550995536
0,0.480719543703993,0.546064108155255,0.840531507433458,0.0085959170174196,0.0056987823882358,0.0953230341324788,0.566245948473076
1,0.441183639643153,0.498092019188836,0.837122096927719,0.0074514588098009,0.0010168599116392,0.1730809928349,0.562495403925851
1,0.493881928533125,0.550534234627126,0.840267866244416,0.0039949953354279,0.0005028153918903,0.175348429422257,0.569141407208177
1,0.488275727587384,0.565689053641518,0.841647930626004,0.0058832889756974,0.0039782304641248,0.207485563987061,0.568855643387939
1,0.360795593038561,0.400403401657218,0.830590644614418,0.0032711286392242,0.0019332815129877,0.158660096139311,0.564508560656155
0,0.497343148247453,0.568251199302224,0.841279346501129,0.0100099531670728,0.0056320314615209,0.0701696042567343,0.565798424984469
0,0.524204163213572,0.57849978194505,0.841784218223944,0.0098158820097285,0.0049507977047662,0.109471838437585,0.565986885941054
0,0.482328279627553,0.535979066724815,0.839522168126447,0.0061672194470532,0.0024024095213022,0.159718233213411,0.577499844425156
0,0.513820504070589,0.569068905364152,0.841238734112767,0.0149653199209987,0.0104817670155598,0.0631858995676754,0.56534700010964
0,0.492029444742358,0.556312690798081,0.840908273858517,0.0108536322819586,0.0068547587172343,0.119116002055809,0.5661932834727
0,0.458587237361673,0.519897514173572,0.839118478571593,0.0074396023725355,0.0036326228622547,0.13867642168274,0.559527322675661
0,0.490956954126651,0.554949847361535,0.840956296302699,0.0078071519277631,0.0044779266538321,0.133718293678387,0.566461682949272
0,0.507824306537318,0.556421718273005,0.840863138763526,0.0067956106221197,0.0027948051559164,0.112102064878919,0.566728254962727
0,0.459220981816409,0.520497165285652,0.839104279178063,0.0069516163756119,0.0025689749178714,0.120657858935212,0.556106315992674
0,0.491200701993858,0.556094635848234,0.840689641950778,0.0048942124985569,0.0038927643243121,0.159567070774254,0.568246455681805
0,0.381952907912056,0.438344962930659,0.836247538541652,0.0025304133216433,0.001741762498955,0.0801463252411041,0.564855411372103
0,0.519280456296007,0.58264282599215,0.841680510549787,0.0141272570132386,0.008791159432405,0.0603138132236902,0.565391059639481
0,0.508896797153025,0.569505015263846,0.84145297643411,0.0068118352204829,0.002308833455814,0.168153097318378,0.567283540319624
0,0.49602690976454,0.56132795464457,0.841179345038335,0.0085328906930087,0.0046114285072621,0.165825195755359,0.567041298968969
0,0.513528006629942,0.573920627998256,0.841636546001367,0.0102377215671714,0.0066919363632847,0.115457871028207,0.565920641757234
0,0.506898064641934,0.561382468382032,0.841101481801097,0.0080467767651271,0.0051834901876137,0.123409015327871,0.566327732495246
0,0.506508068054405,0.566452245965983,0.841252207424,0.0101210292635592,0.0023668506164167,0.135441545484778,0.566179440006874
0,0.485399502754351,0.548190143916267,0.840142566997685,0.0030433602391256,0.0011965259573767,0.209027420866463,0.569952736738231
0,0.504996831277726,0.558929350196249,0.840819799578825,0.0095569124589314,0.0063400903570488,0.130241557577773,0.567021881895579
0,0.486228245502852,0.544919319668556,0.839632519904214,0.0048193297368807,0.0037199605233771,0.22870877044472,0.572138931140293
0,0.448154828645249,0.513410379415613,0.837689280004435,0.0125047971769199,0.0064386571460298,0.197871632856668,0.561548579812909
0,0.4715058743236,0.532272132577409,0.838638895150379,0.0038633264794805,0.0011148028601836,0.213683223992502,0.580666476430313
0,0.514015502364354,0.56841474051461,0.841319203875044,0.007708556291556,0.0052751947317922,0.138585724219246,0.566444279489052
0,0.517427972505241,0.578390754470126,0.842302575857003,0.0068929582122988,0.0042864076397995,0.208846025939475,0.567292128990649
0,0.527616633354458,0.575392498909725,0.841594588914884,0.0139313137868525,0.0068372911850098,0.108806723705294,0.566153587013256
0,0.504606834690196,0.556258177060619,0.841248745489367,0.0072548915604007,0.0049483023430199,0.188590259092421,0.567042389944421
0,0.499244381611661,0.558438726559093,0.840870048005004,0.0067007591239964,0.0050543552172399,0.181727484354688,0.567912446044166
0,0.523765417052601,0.577954644570432,0.842240119533625,0.0068835978670893,0.0054492462136004,0.157722889016537,0.566178437357337
0,0.498269390142836,0.559692542520715,0.840928413281199,0.0097035578672141,0.0025053431933393,0.198506515101128,0.568019082118586
0,0.514697996392532,0.571194941125164,0.84129918390039,0.0087500507018698,0.0014186131528022,0.166883332829459,0.567262676936471
1,0.48496075659338,0.546772786742259,0.840042005974172,0.0023288538881313,0.0005857861699565,0.204039060374278,0.570044743201341
1,0.460098474138351,0.515863497601395,0.837580604424308,0.0074158894980046,0.0014367045254633,0.187380959579164,0.550900591717234
1,0.512358016867352,0.562309201918884,0.841052207291659,0.0058433515028034,0.0034885157214028,0.14206246031986,0.566924586272745
1,0.420465070930629,0.474760139555168,0.837037349176582,0.0040711261431321,0.0017473770628843,0.14333222480878,0.564594267570339
1,0.505874323599668,0.561382468382032,0.840961871872027,0.0052904671124271,0.0008839818986458,0.183813526015056,0.568215113864229
1,0.463657192999561,0.507904491931967,0.837547403076753,0.0037035765879045,0.0024916187037344,0.163467061704508,0.558854257566486
0,0.500950616682104,0.577573048408199,0.841611805646461,0.0063032564640984,0.0040780449339789,0.109260211022765,0.566016542869631
0,0.54945644225613,0.586077191452246,0.842068585240953,0.0104798424965913,0.0051423167187989,0.103123015992986,0.565812636084428
0,0.501779359430605,0.556966855647623,0.840753518830964,0.0062221334722824,0.0026781469942743,0.165734498291864,0.568316647190997
0,0.508116803977965,0.548244657653729,0.840601292338074,0.0144617333487259,0.00861835563147,0.0669951930344348,0.565792332612694
0,0.48496075659338,0.549443959877889,0.840731652300055,0.0101048046651961,0.0051086293352231,0.127913656014753,0.566213571570917
0,0.442109881538537,0.493512865242041,0.837291018932445,0.006888590051201,0.0038310041210899,0.157753121504369,0.563350630462839
0,0.49524691658948,0.555767553423463,0.840983720996601,0.0069147990177877,0.0035920732338765,0.156876379357257,0.566642758440478
0,0.519036708428801,0.553259921500218,0.840789881868589,0.0062483424388691,0.0018066419043602,0.113522991806996,0.56639276173291
0,0.461317213474382,0.51717182730048,0.838840450077059,0.0063513062361739,0.0021235528461472,0.125736916890891,0.554447161827723
0,0.496173158484863,0.56841474051461,0.841382626646905,0.0056530244835429,0.0045396868570544,0.149136862472413,0.567306240558302
0,0.426948764198313,0.487788922808548,0.837905310032746,0.0020143462890911,0.0016631586039449,0.104090455603592,0.564377133207258
0,0.482474528347877,0.535106846925425,0.83972968748643,0.0077921753754278,0.0051878570706698,0.126915983916316,0.569233883689712
0,0.510261785209379,0.568033144352377,0.841297549322119,0.0090595661167983,0.0034729197104881,0.0701393717689029,0.565429022706005
0,0.502169356018135,0.561982119494112,0.841292136995979,0.0083887413767819,0.0040300092203616,0.183329806209753,0.567225680562286
0,0.49012821137815,0.555494984736153,0.840539846008417,0.0091001276127063,0.0047823607868873,0.158932188529794,0.568205627774906
0,0.501291863696193,0.565852594853903,0.841314074298925,0.0097391271790103,0.0069458394209762,0.115457871028207,0.566099839789902
0,0.478818310339785,0.532708242477104,0.839802275193085,0.0063712749726209,0.0042889030015458,0.135532242948272,0.570127362175248
0,0.497976892702189,0.563890100305277,0.841274778367495,0.008348179880874,0.0030231307557078,0.127188076306799,0.566714757756253
0,0.487836981426413,0.552605756650676,0.84036012931265,0.0031675408189054,0.0014473098128853,0.20364603803247,0.56954283130643
0,0.493979427680008,0.553750545137375,0.840677284467894,0.0076049684712372,0.005224039815992,0.136741542461529,0.567637779403324
0,0.46716716228733,0.556476232010467,0.841080039402572,0.0047207341006736,0.0036613195223378,0.223962269855186,0.569006400365332
0,0.458830985228879,0.522732228521587,0.83750819242754,0.0102757869710235,0.0054111919469685,0.210508812770203,0.554557388578064
0,0.491444449861064,0.551079372001744,0.840160146101501,0.0038483499271453,0.001417365471929,0.212927411796717,0.56965353922616
0,0.508116803977965,0.567815089402529,0.841319814184636,0.0065653461299652,0.0047605263716067,0.142636877588657,0.566890688773131
0,0.513674255350266,0.578390754470126,0.842182231520296,0.0069447521224582,0.0049932188544542,0.184297245820359,0.567414251945159
0,0.554477648320577,0.592455298735281,0.842285451920005,0.0111456750524959,0.0061535620665088,0.118722979714001,0.565776966433098
0,0.502900599619753,0.553696031399913,0.841267157480393,0.0062720553133999,0.0045041279521689,0.190615835777126,0.566624691485301
0,0.508019304831083,0.564762320104666,0.841384033663819,0.0067213518834574,0.0049345778534149,0.18644375245639,0.567386901175014
0,0.503241846633842,0.556149149585696,0.84100437150983,0.0077310211200589,0.0059483185628712,0.15799498140702,0.566735558128649
0,0.500999366255545,0.563126907980811,0.841377909736158,0.0074502107637729,0.0029033533918828,0.202497203494876,0.56755515657974
0,0.501340613269634,0.558929350196249,0.840635148437239,0.0091812506045223,0.0016775069339864,0.166641472926807,0.568178619671417
1,0.468629649490567,0.516408634976014,0.83819045667417,0.0047538073204139,0.0010230983160051,0.163255434289688,0.556988471921353
